y x1 x2 x3 x4
0.5977713316840019 0.8548602490688698 0.055507824963569985 0.13535494128668513 0.6164161216466326
-0.26254153104067185 0.7792338800055543 0.06700010304976978 0.8914219883625524 0.18120061508302066
0.5364911371792964 0.21957059168759874 0.5165338102365467 0.3892805822262928 0.241535647271786
-0.41694793540840613 0.5963506878448177 0.444463831835447 0.542643796341278 0.16643614251183747
1.6194663657002613 0.07108118999506952 0.9035174657169479 0.8128834834558462 0.6896117274968134
-0.7849793075644511 0.8030632951410176 0.7167906248534625 0.5948599563355076 0.27822926582797336
0.22168138111377922 0.23827218509322123 0.42438779521169767 0.7373709555765259 0.09768149594131292
0.8291177478428133 0.009689143039786852 0.259418305203992 0.900735474191197 0.07027652980879195
-0.9294201053785882 0.6576306151697657 0.6303915507556852 0.8467689704937625 0.0541244357359002
0.30916148377497343 0.7671144477447485 0.1203936300047862 0.703693421204411 0.49099942905359184
1.7262535553405254 0.1627878912883599 0.5545583147035509 0.8434666682099703 0.7824754674079165
1.1598913965911963 0.21485655155320138 0.835946634684576 0.2629156298986123 0.5861835432185194
-0.5182758056191699 0.6506429617627735 0.40304486203052337 0.24329175847025275 0.14269560504645673
1.0199382746284071 0.26374700562928854 0.33552298560679106 0.5396941698028848 0.4539675658295649
-0.414083013884424 0.5697732594460736 0.681088568875777 0.34441797962045406 0.19130692147737227
1.2761109021306734 0.03864576094304084 0.016664440268210012 0.8313969094392875 0.06903232668561865
1.063728353682618 0.1573314766009164 0.5799709680071787 0.9118833122897908 0.47101052284866063
0.03841360891166268 0.8489195758827984 0.12981054941471204 0.18517422996806543 0.42984436875981236
0.22556762583480316 0.7434449759888915 0.7057553754129604 0.3625811049100228 0.683002417823846
1.6700118751329258 0.2413463185247411 0.4016430256536092 0.9873733049932223 0.793516227913541
-0.3817016171414307 0.9747058846926254 0.3802083322966109 0.14396952904053806 0.5317473324636698
1.4837290608881937 0.48525619620537275 0.40179692671515466 0.6842877326299553 0.9454934160766677
0.5069079362323965 0.6937285290962762 0.2569816319929523 0.7089556547590302 0.6223475683656609
0.7693521405387187 0.4198701952857805 0.7676525108788668 0.1097853772267624 0.5982588117475249
-1.183631125625746 0.8696620057949426 0.30146195837086975 0.45991818346433655 0.016494463574440954
1.251768233357292 0.1083698552088973 0.4756064088093076 0.25180226158198127 0.44531303758665264
0.5993795307507368 0.35041400041287385 0.4567254879634032 0.4072600316879996 0.39008450542475936
1.0144418758030305 0.16781232376576105 0.3566918212487432 0.8013365743499409 0.37480580888465154
2.0070163327049 0.10512256970616418 0.06733419236696614 0.24580251589982183 0.5227388788304165
1.108267346557519 0.5713810198272603 0.27589823710468686 0.9252488109692077 0.8034660275996439
-1.136904269446346 0.7412859556424012 0.556337888738656 0.6676924152263471 0.01679832469219511
-0.2183452750417461 0.47617101608519097 0.35553012478636803 0.05656048353748788 0.07072291139494469
-0.05967094099511683 0.5828401246554092 0.9226872485015769 0.5704961510930832 0.4155270506396427
0.8072516357720841 0.07146410790328717 0.9605410149316556 0.7109031694552403 0.3027310696037391
